,season,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,date
16244,Fall,14,0,Wednesday,1,Best,0.36,0.3485,0.43,0.1343,20,161,181,2012-11-14
16245,Fall,15,0,Wednesday,1,Best,0.36,0.3333,0.43,0.2836,32,228,260,2012-11-14
16246,Fall,16,0,Wednesday,1,Best,0.34,0.3485,0.46,0.1045,31,290,321,2012-11-14
16247,Fall,17,0,Wednesday,1,Best,0.32,0.3182,0.49,0.194,19,564,583,2012-11-14
16248,Fall,18,0,Wednesday,1,Best,0.32,0.3182,0.53,0.1642,24,543,567,2012-11-14
16249,Fall,19,0,Wednesday,1,Best,0.3,0.303,0.52,0.1642,28,368,396,2012-11-14
16250,Fall,20,0,Wednesday,1,Best,0.3,0.3182,0.52,0.0896,15,252,267,2012-11-14
16251,Fall,21,0,Wednesday,1,Best,0.3,0.3333,0.56,0.0,5,208,213,2012-11-14
16252,Fall,22,0,Wednesday,1,Best,0.28,0.3182,0.61,0.0,6,167,173,2012-11-14
16253,Fall,23,0,Wednesday,1,Best,0.24,0.2424,0.7,0.1343,9,78,87,2012-11-14
16254,Fall,0,0,Thursday,1,Okay,0.26,0.303,0.65,0.0,1,33,34,2012-11-15
16255,Fall,1,0,Thursday,1,Okay,0.26,0.2727,0.65,0.1045,2,14,16,2012-11-15
16256,Fall,2,0,Thursday,1,Okay,0.26,0.2576,0.7,0.1642,0,7,7,2012-11-15
16257,Fall,3,0,Thursday,1,Okay,0.26,0.2879,0.7,0.0896,0,2,2,2012-11-15
16258,Fall,4,0,Thursday,1,Okay,0.28,0.2879,0.65,0.1343,0,5,5,2012-11-15
16259,Fall,5,0,Thursday,1,Okay,0.3,0.2879,0.61,0.2239,3,34,37,2012-11-15
16260,Fall,6,0,Thursday,1,Okay,0.3,0.2879,0.65,0.2537,1,146,147,2012-11-15
16261,Fall,7,0,Thursday,1,Okay,0.3,0.2879,0.65,0.194,7,403,410,2012-11-15
16262,Fall,8,0,Thursday,1,Okay,0.3,0.2879,0.61,0.2239,21,625,646,2012-11-15
16263,Fall,9,0,Thursday,1,Okay,0.32,0.3182,0.61,0.194,17,306,323,2012-11-15
16264,Fall,10,0,Thursday,1,Okay,0.32,0.3333,0.66,0.1343,11,142,153,2012-11-15
16265,Fall,11,0,Thursday,1,Okay,0.34,0.3333,0.61,0.1343,28,138,166,2012-11-15
16266,Fall,12,0,Thursday,1,Okay,0.36,0.3636,0.62,0.1045,29,184,213,2012-11-15
16267,Fall,13,0,Thursday,1,Okay,0.38,0.3939,0.54,0.1045,20,197,217,2012-11-15
16268,Fall,14,0,Thursday,1,Okay,0.38,0.3939,0.54,0.1642,27,174,201,2012-11-15
16269,Fall,15,0,Thursday,1,Okay,0.38,0.3939,0.58,0.1642,26,191,217,2012-11-15
16270,Fall,16,0,Thursday,1,Okay,0.36,0.3485,0.57,0.194,24,318,342,2012-11-15
16271,Fall,17,0,Thursday,1,Okay,0.36,0.3485,0.57,0.2239,22,541,563,2012-11-15
16272,Fall,18,0,Thursday,1,Okay,0.36,0.3485,0.57,0.194,10,563,573,2012-11-15
16273,Fall,19,0,Thursday,1,Okay,0.34,0.3333,0.61,0.1343,11,375,386,2012-11-15
16274,Fall,20,0,Thursday,1,Best,0.34,0.3485,0.61,0.1045,23,262,285,2012-11-15
16275,Fall,21,0,Thursday,1,Okay,0.32,0.3333,0.66,0.1045,20,204,224,2012-11-15
16276,Fall,22,0,Thursday,1,Okay,0.32,0.3182,0.66,0.1642,10,143,153,2012-11-15
16277,Fall,23,0,Thursday,1,Okay,0.32,0.3182,0.61,0.1642,7,118,125,2012-11-15
16278,Fall,0,0,Friday,1,Okay,0.32,0.3333,0.66,0.1045,7,58,65,2012-11-16
16279,Fall,1,0,Friday,1,Okay,0.3,0.3182,0.65,0.0896,5,16,21,2012-11-16
16280,Fall,2,0,Friday,1,Okay,0.3,0.303,0.7,0.1642,0,9,9,2012-11-16
16281,Fall,3,0,Friday,1,Okay,0.3,0.303,0.65,0.1343,0,6,6,2012-11-16
16282,Fall,4,0,Friday,1,Okay,0.3,0.3182,0.65,0.1045,0,5,5,2012-11-16
16283,Fall,5,0,Friday,1,Okay,0.3,0.3182,0.65,0.0896,2,34,36,2012-11-16
16284,Fall,6,0,Friday,1,Okay,0.3,0.3182,0.61,0.0896,4,126,130,2012-11-16
16285,Fall,7,0,Friday,1,Okay,0.3,0.303,0.61,0.1642,5,362,367,2012-11-16
16286,Fall,8,0,Friday,1,Okay,0.32,0.3333,0.57,0.1343,17,694,711,2012-11-16
16287,Fall,9,0,Friday,1,Best,0.34,0.3485,0.53,0.1045,21,330,351,2012-11-16
16288,Fall,10,0,Friday,1,Best,0.34,0.3333,0.53,0.194,33,165,198,2012-11-16
16289,Fall,11,0,Friday,1,Best,0.38,0.3939,0.43,0.2239,33,185,218,2012-11-16
16290,Fall,12,0,Friday,1,Best,0.4,0.4091,0.43,0.2836,28,262,290,2012-11-16
16291,Fall,13,0,Friday,1,Best,0.42,0.4242,0.38,0.194,52,226,278,2012-11-16
16292,Fall,14,0,Friday,1,Best,0.42,0.4242,0.35,0.1045,47,204,251,2012-11-16
16293,Fall,15,0,Friday,1,Best,0.42,0.4242,0.38,0.1343,30,237,267,2012-11-16
16294,Fall,16,0,Friday,1,Best,0.42,0.4242,0.35,0.2836,33,350,383,2012-11-16
16295,Fall,17,0,Friday,1,Best,0.36,0.3485,0.46,0.194,41,539,580,2012-11-16
16296,Fall,18,0,Friday,1,Best,0.34,0.3333,0.53,0.1642,22,483,505,2012-11-16
16297,Fall,19,0,Friday,1,Best,0.36,0.3485,0.46,0.2239,26,306,332,2012-11-16
16298,Fall,20,0,Friday,1,Best,0.36,0.3333,0.46,0.2537,20,207,227,2012-11-16
16299,Fall,21,0,Friday,1,Best,0.34,0.3333,0.49,0.194,21,157,178,2012-11-16
16300,Fall,22,0,Friday,1,Best,0.32,0.303,0.53,0.2537,23,139,162,2012-11-16
16301,Fall,23,0,Friday,1,Best,0.32,0.303,0.53,0.2239,14,114,128,2012-11-16
16302,Fall,0,0,Saturday,0,Best,0.3,0.303,0.52,0.1642,11,95,106,2012-11-17
16303,Fall,1,0,Saturday,0,Best,0.26,0.2576,0.6,0.194,13,74,87,2012-11-17
16304,Fall,2,0,Saturday,0,Best,0.26,0.2576,0.65,0.194,8,41,49,2012-11-17
16305,Fall,3,0,Saturday,0,Best,0.26,0.2576,0.65,0.194,2,19,21,2012-11-17
16306,Fall,4,0,Saturday,0,Best,0.24,0.2273,0.7,0.194,1,6,7,2012-11-17
16307,Fall,5,0,Saturday,0,Best,0.24,0.2424,0.7,0.1642,1,10,11,2012-11-17
16308,Fall,6,0,Saturday,0,Best,0.24,0.2273,0.7,0.2239,0,21,21,2012-11-17
16309,Fall,7,0,Saturday,0,Best,0.24,0.2273,0.7,0.194,8,70,78,2012-11-17
16310,Fall,8,0,Saturday,0,Best,0.26,0.2576,0.65,0.2239,30,138,168,2012-11-17
16311,Fall,9,0,Saturday,0,Best,0.34,0.3182,0.49,0.2239,48,200,248,2012-11-17
16312,Fall,10,0,Saturday,0,Best,0.36,0.3333,0.46,0.2537,62,258,320,2012-11-17
16313,Fall,11,0,Saturday,0,Best,0.38,0.3939,0.43,0.194,80,343,423,2012-11-17
16314,Fall,12,0,Saturday,0,Best,0.4,0.4091,0.4,0.1642,117,359,476,2012-11-17
16315,Fall,13,0,Saturday,0,Best,0.42,0.4242,0.38,0.2537,179,346,525,2012-11-17
16316,Fall,14,0,Saturday,0,Best,0.42,0.4242,0.38,0.194,175,380,555,2012-11-17
16317,Fall,15,0,Saturday,0,Best,0.42,0.4242,0.35,0.2985,175,374,549,2012-11-17
16318,Fall,16,0,Saturday,0,Best,0.4,0.4091,0.4,0.2239,144,325,469,2012-11-17
16319,Fall,17,0,Saturday,0,Best,0.38,0.3939,0.4,0.1642,101,302,403,2012-11-17
16320,Fall,18,0,Saturday,0,Best,0.36,0.3636,0.5,0.1045,34,237,271,2012-11-17
16321,Fall,19,0,Saturday,0,Best,0.34,0.3485,0.53,0.0896,45,208,253,2012-11-17
16322,Fall,20,0,Saturday,0,Okay,0.34,0.3485,0.66,0.0896,30,142,172,2012-11-17
16323,Fall,21,0,Saturday,0,Okay,0.32,0.3333,0.57,0.1045,15,124,139,2012-11-17
16324,Fall,22,0,Saturday,0,Okay,0.32,0.3333,0.57,0.1045,15,130,145,2012-11-17
16325,Fall,23,0,Saturday,0,Okay,0.3,0.3182,0.7,0.1045,19,114,133,2012-11-17
16326,Fall,0,0,Sunday,0,Okay,0.3,0.303,0.7,0.1642,11,118,129,2012-11-18
16327,Fall,1,0,Sunday,0,Best,0.3,0.2879,0.7,0.194,14,81,95,2012-11-18
16328,Fall,2,0,Sunday,0,Best,0.28,0.2879,0.81,0.1045,8,65,73,2012-11-18
16329,Fall,3,0,Sunday,0,Okay,0.3,0.303,0.81,0.1642,9,37,46,2012-11-18
16330,Fall,4,0,Sunday,0,Okay,0.3,0.2879,0.81,0.194,4,8,12,2012-11-18
16331,Fall,5,0,Sunday,0,Best,0.28,0.2879,0.81,0.1343,5,7,12,2012-11-18
16332,Fall,6,0,Sunday,0,Best,0.28,0.2727,0.81,0.1642,2,13,15,2012-11-18
16333,Fall,7,0,Sunday,0,Best,0.28,0.2727,0.81,0.194,3,39,42,2012-11-18
16334,Fall,8,0,Sunday,0,Best,0.3,0.2879,0.75,0.2537,19,100,119,2012-11-18
16335,Fall,9,0,Sunday,0,Best,0.32,0.303,0.7,0.2537,49,155,204,2012-11-18
16336,Fall,10,0,Sunday,0,Best,0.34,0.303,0.66,0.2985,79,250,329,2012-11-18
16337,Fall,11,0,Sunday,0,Best,0.38,0.3939,0.62,0.2836,92,267,359,2012-11-18
16338,Fall,12,0,Sunday,0,Best,0.4,0.4091,0.62,0.2836,101,341,442,2012-11-18
16339,Fall,13,0,Sunday,0,Best,0.4,0.4091,0.62,0.3284,113,334,447,2012-11-18
16340,Fall,14,0,Sunday,0,Best,0.4,0.4091,0.62,0.2985,125,303,428,2012-11-18
16341,Fall,15,0,Sunday,0,Best,0.42,0.4242,0.54,0.2836,89,318,407,2012-11-18
16342,Fall,16,0,Sunday,0,Okay,0.4,0.4091,0.62,0.3284,59,313,372,2012-11-18
16343,Fall,17,0,Sunday,0,Okay,0.38,0.3939,0.66,0.2537,48,232,280,2012-11-18
16344,Fall,18,0,Sunday,0,Best,0.36,0.3485,0.66,0.2239,36,240,276,2012-11-18
16345,Fall,19,0,Sunday,0,Best,0.36,0.3485,0.66,0.1642,16,194,210,2012-11-18
16346,Fall,20,0,Sunday,0,Best,0.36,0.3485,0.66,0.1642,9,120,129,2012-11-18
16347,Fall,21,0,Sunday,0,Best,0.36,0.3333,0.66,0.2537,17,93,110,2012-11-18
16348,Fall,22,0,Sunday,0,Okay,0.36,0.3333,0.66,0.2537,8,66,74,2012-11-18
16349,Fall,23,0,Sunday,0,Best,0.36,0.3485,0.66,0.2239,6,53,59,2012-11-18
16350,Fall,0,0,Monday,1,Best,0.36,0.3485,0.66,0.2239,5,22,27,2012-11-19
16351,Fall,1,0,Monday,1,Okay,0.36,0.3485,0.66,0.2239,0,19,19,2012-11-19
16352,Fall,2,0,Monday,1,Okay,0.36,0.3333,0.66,0.2537,0,5,5,2012-11-19
16353,Fall,3,0,Monday,1,Okay,0.36,0.3485,0.66,0.2239,0,2,2,2012-11-19
16354,Fall,4,0,Monday,1,Okay,0.36,0.3485,0.66,0.2239,1,11,12,2012-11-19
16355,Fall,5,0,Monday,1,Okay,0.36,0.3485,0.66,0.2239,1,38,39,2012-11-19
16356,Fall,6,0,Monday,1,Okay,0.36,0.3333,0.66,0.2537,3,128,131,2012-11-19
16357,Fall,7,0,Monday,1,Okay,0.36,0.3333,0.66,0.2985,5,381,386,2012-11-19
16358,Fall,8,0,Monday,1,Okay,0.36,0.3333,0.66,0.2985,13,650,663,2012-11-19
16359,Fall,9,0,Monday,1,Okay,0.36,0.3333,0.66,0.2537,18,260,278,2012-11-19
16360,Fall,10,0,Monday,1,Okay,0.36,0.3333,0.66,0.2537,33,106,139,2012-11-19
16361,Fall,11,0,Monday,1,Okay,0.38,0.3939,0.66,0.2537,33,164,197,2012-11-19
16362,Fall,12,0,Monday,1,Okay,0.4,0.4091,0.62,0.2836,35,207,242,2012-11-19
16363,Fall,13,0,Monday,1,Best,0.44,0.4394,0.54,0.2537,46,205,251,2012-11-19
16364,Fall,14,0,Monday,1,Best,0.44,0.4394,0.54,0.2537,47,170,217,2012-11-19
16365,Fall,15,0,Monday,1,Best,0.44,0.4394,0.54,0.194,44,213,257,2012-11-19
16366,Fall,16,0,Monday,1,Best,0.42,0.4242,0.58,0.2537,55,325,380,2012-11-19
16367,Fall,17,0,Monday,1,Okay,0.42,0.4242,0.58,0.194,33,586,619,2012-11-19
16368,Fall,18,0,Monday,1,Okay,0.4,0.4091,0.58,0.2537,21,559,580,2012-11-19
16369,Fall,19,0,Monday,1,Okay,0.4,0.4091,0.58,0.2836,25,381,406,2012-11-19
16370,Fall,20,0,Monday,1,Okay,0.38,0.3939,0.62,0.2537,7,252,259,2012-11-19
16371,Fall,21,0,Monday,1,Okay,0.38,0.3939,0.54,0.2239,15,188,203,2012-11-19
16372,Fall,22,0,Monday,1,Best,0.34,0.3485,0.66,0.1045,7,106,113,2012-11-19
16373,Fall,23,0,Monday,1,Best,0.34,0.3485,0.66,0.1045,2,72,74,2012-11-19
16374,Fall,0,0,Tuesday,1,Best,0.32,0.3333,0.7,0.1343,3,26,29,2012-11-20
16375,Fall,1,0,Tuesday,1,Best,0.34,0.3485,0.66,0.1045,3,10,13,2012-11-20
16376,Fall,2,0,Tuesday,1,Okay,0.32,0.3333,0.76,0.0896,0,5,5,2012-11-20
16377,Fall,3,0,Tuesday,1,Okay,0.34,0.3485,0.71,0.1045,0,2,2,2012-11-20
16378,Fall,4,0,Tuesday,1,Okay,0.34,0.3333,0.66,0.194,0,6,6,2012-11-20
16379,Fall,5,0,Tuesday,1,Okay,0.34,0.3333,0.66,0.1343,2,32,34,2012-11-20
16380,Fall,6,0,Tuesday,1,Okay,0.34,0.3333,0.71,0.1642,2,146,148,2012-11-20
16381,Fall,7,0,Tuesday,1,Best,0.32,0.3333,0.76,0.0896,7,411,418,2012-11-20
16382,Fall,8,0,Tuesday,1,Best,0.34,0.3333,0.71,0.1343,16,649,665,2012-11-20
16383,Fall,9,0,Tuesday,1,Okay,0.36,0.3788,0.71,0.0,28,298,326,2012-11-20
16384,Fall,10,0,Tuesday,1,Okay,0.4,0.4091,0.66,0.0896,32,144,176,2012-11-20
16385,Fall,11,0,Tuesday,1,Okay,0.42,0.4242,0.67,0.0896,45,160,205,2012-11-20
16386,Fall,12,0,Tuesday,1,Okay,0.42,0.4242,0.67,0.0,70,243,313,2012-11-20
16387,Fall,13,0,Tuesday,1,Okay,0.44,0.4394,0.58,0.0,49,218,267,2012-11-20
16388,Fall,14,0,Tuesday,1,Okay,0.44,0.4394,0.58,0.1045,47,177,224,2012-11-20
16389,Fall,15,0,Tuesday,1,Okay,0.46,0.4545,0.55,0.1045,61,226,287,2012-11-20
16390,Fall,16,0,Tuesday,1,Okay,0.42,0.4242,0.62,0.0896,60,335,395,2012-11-20
16391,Fall,17,0,Tuesday,1,Okay,0.4,0.4091,0.71,0.1642,37,553,590,2012-11-20
16392,Fall,18,0,Tuesday,1,Okay,0.4,0.4091,0.66,0.0896,16,534,550,2012-11-20
16393,Fall,19,0,Tuesday,1,Okay,0.4,0.4091,0.71,0.0,23,361,384,2012-11-20
16394,Fall,20,0,Tuesday,1,Okay,0.38,0.3939,0.76,0.0,11,224,235,2012-11-20
16395,Fall,21,0,Tuesday,1,Best,0.36,0.3788,0.71,0.0,14,143,157,2012-11-20
16396,Fall,22,0,Tuesday,1,Best,0.36,0.3788,0.71,0.0,7,115,122,2012-11-20
16397,Fall,23,0,Tuesday,1,Best,0.32,0.3333,0.81,0.1045,1,82,83,2012-11-20
16398,Fall,0,0,Wednesday,1,Best,0.34,0.3636,0.81,0.0,1,25,26,2012-11-21
16399,Fall,1,0,Wednesday,1,Best,0.32,0.3333,0.81,0.1045,1,13,14,2012-11-21
16400,Fall,2,0,Wednesday,1,Best,0.28,0.2879,0.87,0.1045,2,6,8,2012-11-21
16401,Fall,3,0,Wednesday,1,Best,0.28,0.2879,0.87,0.1045,0,2,2,2012-11-21
16402,Fall,4,0,Wednesday,1,Best,0.28,0.2879,0.87,0.1045,0,10,10,2012-11-21
16403,Fall,5,0,Wednesday,1,Best,0.28,0.2879,0.87,0.1045,1,28,29,2012-11-21
16404,Fall,6,0,Wednesday,1,Best,0.28,0.303,0.87,0.0896,2,99,101,2012-11-21
16405,Fall,7,0,Wednesday,1,Best,0.26,0.2879,0.87,0.0896,11,262,273,2012-11-21
16406,Fall,8,0,Wednesday,1,Okay,0.28,0.303,0.81,0.0896,12,539,551,2012-11-21
16407,Fall,9,0,Wednesday,1,Best,0.32,0.3333,0.76,0.0896,45,320,365,2012-11-21
16408,Fall,10,0,Wednesday,1,Best,0.36,0.3788,0.62,0.0,22,150,172,2012-11-21
16409,Fall,11,0,Wednesday,1,Best,0.4,0.4091,0.5,0.194,43,198,241,2012-11-21
16410,Fall,12,0,Wednesday,1,Best,0.44,0.4394,0.41,0.194,74,270,344,2012-11-21
16411,Fall,13,0,Wednesday,1,Best,0.44,0.4394,0.35,0.2239,70,295,365,2012-11-21
16412,Fall,14,0,Wednesday,1,Best,0.46,0.4545,0.33,0.194,84,329,413,2012-11-21
16413,Fall,15,0,Wednesday,1,Best,0.46,0.4545,0.36,0.0896,68,381,449,2012-11-21
16414,Fall,16,0,Wednesday,1,Best,0.44,0.4394,0.33,0.1343,59,410,469,2012-11-21
16415,Fall,17,0,Wednesday,1,Best,0.4,0.4091,0.4,0.1642,41,333,374,2012-11-21
16416,Fall,18,0,Wednesday,1,Best,0.42,0.4242,0.38,0.1045,24,287,311,2012-11-21
16417,Fall,19,0,Wednesday,1,Best,0.38,0.3939,0.43,0.194,23,220,243,2012-11-21
16418,Fall,20,0,Wednesday,1,Best,0.34,0.3485,0.61,0.1045,11,125,136,2012-11-21
16419,Fall,21,0,Wednesday,1,Best,0.36,0.3788,0.5,0.0,8,97,105,2012-11-21
16420,Fall,22,0,Wednesday,1,Best,0.34,0.3636,0.49,0.0,6,82,88,2012-11-21
16421,Fall,23,0,Wednesday,1,Best,0.32,0.3485,0.61,0.0,7,50,57,2012-11-21
16422,Fall,0,1,Thursday,0,Best,0.32,0.3333,0.66,0.0896,3,43,46,2012-11-22
16423,Fall,1,1,Thursday,0,Best,0.28,0.303,0.65,0.0896,5,37,42,2012-11-22
16424,Fall,2,1,Thursday,0,Best,0.24,0.2576,0.75,0.0896,3,15,18,2012-11-22
16425,Fall,3,1,Thursday,0,Best,0.24,0.2576,0.75,0.1045,0,6,6,2012-11-22
16426,Fall,4,1,Thursday,0,Best,0.22,0.2273,0.8,0.1343,1,2,3,2012-11-22
16427,Fall,5,1,Thursday,0,Best,0.24,0.2576,0.75,0.1045,2,6,8,2012-11-22
16428,Fall,6,1,Thursday,0,Best,0.26,0.2727,0.7,0.1045,2,15,17,2012-11-22
16429,Fall,7,1,Thursday,0,Best,0.22,0.2273,0.75,0.1343,7,49,56,2012-11-22
16430,Fall,8,1,Thursday,0,Best,0.24,0.2424,0.75,0.1343,20,77,97,2012-11-22
16431,Fall,9,1,Thursday,0,Best,0.3,0.3333,0.65,0.0,25,94,119,2012-11-22
16432,Fall,10,1,Thursday,0,Best,0.36,0.3636,0.57,0.1045,65,154,219,2012-11-22
16433,Fall,11,1,Thursday,0,Best,0.42,0.4242,0.41,0.0896,89,143,232,2012-11-22
16434,Fall,12,1,Thursday,0,Best,0.44,0.4394,0.35,0.0,117,145,262,2012-11-22
16435,Fall,13,1,Thursday,0,Best,0.46,0.4545,0.31,0.0,125,144,269,2012-11-22
16436,Fall,14,1,Thursday,0,Best,0.48,0.4697,0.29,0.0,125,95,220,2012-11-22
16437,Fall,15,1,Thursday,0,Best,0.48,0.4697,0.29,0.0,132,96,228,2012-11-22
16438,Fall,16,1,Thursday,0,Best,0.46,0.4545,0.33,0.0,101,81,182,2012-11-22
16439,Fall,17,1,Thursday,0,Best,0.44,0.4394,0.35,0.0,66,43,109,2012-11-22
16440,Fall,18,1,Thursday,0,Best,0.4,0.4091,0.43,0.0,16,54,70,2012-11-22
16441,Fall,19,1,Thursday,0,Best,0.36,0.3788,0.76,0.0,13,31,44,2012-11-22
16442,Fall,20,1,Thursday,0,Best,0.34,0.3636,0.71,0.0,15,37,52,2012-11-22
16443,Fall,21,1,Thursday,0,Best,0.34,0.3485,0.61,0.0896,7,39,46,2012-11-22
16444,Fall,22,1,Thursday,0,Best,0.32,0.3485,0.61,0.0,8,36,44,2012-11-22
16445,Fall,23,1,Thursday,0,Best,0.3,0.3333,0.7,0.0,8,28,36,2012-11-22
16446,Fall,0,0,Friday,1,Best,0.28,0.3182,0.65,0.0,0,32,32,2012-11-23
16447,Fall,1,0,Friday,1,Best,0.28,0.303,0.81,0.0896,2,11,13,2012-11-23
16448,Fall,2,0,Friday,1,Best,0.26,0.2879,0.75,0.0896,1,4,5,2012-11-23
16449,Fall,3,0,Friday,1,Best,0.26,0.303,0.7,0.0,1,0,1,2012-11-23
16450,Fall,4,0,Friday,1,Best,0.24,0.2576,0.75,0.1045,1,3,4,2012-11-23
16451,Fall,5,0,Friday,1,Best,0.24,0.2879,0.81,0.0,0,10,10,2012-11-23
16452,Fall,6,0,Friday,1,Best,0.24,0.2879,0.81,0.0,0,20,20,2012-11-23
16453,Fall,7,0,Friday,1,Best,0.24,0.2879,0.81,0.0,5,72,77,2012-11-23
16454,Fall,8,0,Friday,1,Best,0.24,0.2576,0.87,0.0896,11,83,94,2012-11-23
16455,Fall,9,0,Friday,1,Best,0.28,0.2879,0.75,0.1045,32,80,112,2012-11-23
16456,Fall,10,0,Friday,1,Best,0.34,0.3333,0.61,0.1642,87,114,201,2012-11-23
16457,Fall,11,0,Friday,1,Best,0.4,0.4091,0.5,0.194,121,130,251,2012-11-23
16458,Fall,12,0,Friday,1,Best,0.44,0.4394,0.38,0.2537,186,193,379,2012-11-23
16459,Fall,13,0,Friday,1,Best,0.46,0.4545,0.38,0.2836,224,200,424,2012-11-23
16460,Fall,14,0,Friday,1,Best,0.5,0.4848,0.36,0.2537,240,195,435,2012-11-23
16461,Fall,15,0,Friday,1,Best,0.48,0.4697,0.41,0.2537,233,214,447,2012-11-23
16462,Fall,16,0,Friday,1,Okay,0.48,0.4697,0.41,0.1045,158,199,357,2012-11-23
16463,Fall,17,0,Friday,1,Okay,0.48,0.4697,0.39,0.0896,117,183,300,2012-11-23
16464,Fall,18,0,Friday,1,Okay,0.46,0.4545,0.44,0.0,50,158,208,2012-11-23
16465,Fall,19,0,Friday,1,Okay,0.46,0.4545,0.47,0.1642,33,121,154,2012-11-23
16466,Fall,20,0,Friday,1,Best,0.46,0.4545,0.41,0.0896,42,100,142,2012-11-23
16467,Fall,21,0,Friday,1,Best,0.46,0.4545,0.47,0.2537,23,75,98,2012-11-23
16468,Fall,22,0,Friday,1,Best,0.44,0.4394,0.33,0.5224,16,63,79,2012-11-23
16469,Fall,23,0,Friday,1,Best,0.42,0.4242,0.38,0.4478,20,47,67,2012-11-23
16470,Fall,0,0,Saturday,0,Best,0.4,0.4091,0.37,0.4179,9,33,42,2012-11-24
16471,Fall,1,0,Saturday,0,Best,0.34,0.2879,0.42,0.4925,1,19,20,2012-11-24
16472,Fall,2,0,Saturday,0,Best,0.32,0.2727,0.39,0.6119,10,22,32,2012-11-24
16473,Fall,3,0,Saturday,0,Best,0.28,0.2576,0.41,0.3582,6,5,11,2012-11-24
16474,Fall,4,0,Saturday,0,Best,0.26,0.2121,0.41,0.4478,1,2,3,2012-11-24
16475,Fall,5,0,Saturday,0,Best,0.26,0.2273,0.41,0.3284,1,2,3,2012-11-24
16476,Fall,6,0,Saturday,0,Best,0.24,0.2121,0.44,0.2836,1,9,10,2012-11-24
16477,Fall,7,0,Saturday,0,Okay,0.26,0.2273,0.41,0.3284,4,21,25,2012-11-24
16478,Fall,8,0,Saturday,0,Okay,0.26,0.2121,0.44,0.4627,7,55,62,2012-11-24
16479,Fall,9,0,Saturday,0,Okay,0.26,0.2121,0.41,0.4478,26,96,122,2012-11-24
16480,Fall,10,0,Saturday,0,Okay,0.26,0.2273,0.44,0.2985,46,96,142,2012-11-24
16481,Fall,11,0,Saturday,0,Okay,0.28,0.2576,0.41,0.2985,55,131,186,2012-11-24
16482,Fall,12,0,Saturday,0,Okay,0.3,0.2576,0.36,0.6119,53,146,199,2012-11-24
16483,Fall,13,0,Saturday,0,Best,0.32,0.303,0.36,0.3284,64,161,225,2012-11-24
16484,Fall,14,0,Saturday,0,Best,0.32,0.2879,0.33,0.4627,58,149,207,2012-11-24
16485,Fall,15,0,Saturday,0,Best,0.3,0.2727,0.36,0.4627,59,139,198,2012-11-24
16486,Fall,16,0,Saturday,0,Best,0.28,0.2424,0.38,0.4478,43,127,170,2012-11-24
16487,Fall,17,0,Saturday,0,Best,0.26,0.2273,0.41,0.3881,29,97,126,2012-11-24
16488,Fall,18,0,Saturday,0,Best,0.26,0.2273,0.38,0.3881,22,123,145,2012-11-24
16489,Fall,19,0,Saturday,0,Best,0.26,0.2424,0.41,0.2537,9,74,83,2012-11-24
16490,Fall,20,0,Saturday,0,Best,0.24,0.2121,0.44,0.2836,3,55,58,2012-11-24
16491,Fall,21,0,Saturday,0,Best,0.24,0.2273,0.44,0.194,9,66,75,2012-11-24
16492,Fall,22,0,Saturday,0,Best,0.24,0.2273,0.44,0.2537,7,69,76,2012-11-24
16493,Fall,23,0,Saturday,0,Best,0.24,0.2273,0.44,0.194,9,48,57,2012-11-24
16494,Fall,0,0,Sunday,0,Best,0.22,0.2121,0.47,0.2537,3,31,34,2012-11-25
16495,Fall,1,0,Sunday,0,Best,0.22,0.2273,0.44,0.194,4,32,36,2012-11-25
16496,Fall,2,0,Sunday,0,Best,0.22,0.197,0.44,0.3582,1,27,28,2012-11-25
16497,Fall,3,0,Sunday,0,Best,0.22,0.2727,0.44,0.0,0,8,8,2012-11-25
16498,Fall,4,0,Sunday,0,Best,0.22,0.2727,0.44,0.0,1,1,2,2012-11-25
16499,Fall,5,0,Sunday,0,Okay,0.22,0.2273,0.47,0.1642,0,3,3,2012-11-25
16500,Fall,6,0,Sunday,0,Okay,0.22,0.2424,0.47,0.1045,1,10,11,2012-11-25
16501,Fall,7,0,Sunday,0,Okay,0.22,0.2424,0.51,0.1045,2,19,21,2012-11-25
16502,Fall,8,0,Sunday,0,Okay,0.22,0.2273,0.51,0.194,2,32,34,2012-11-25
16503,Fall,9,0,Sunday,0,Okay,0.24,0.2273,0.48,0.2239,13,83,96,2012-11-25
16504,Fall,10,0,Sunday,0,Best,0.24,0.2273,0.48,0.2537,15,124,139,2012-11-25
16505,Fall,11,0,Sunday,0,Okay,0.26,0.2576,0.41,0.2239,49,155,204,2012-11-25
16506,Fall,12,0,Sunday,0,Okay,0.26,0.2576,0.41,0.2239,37,165,202,2012-11-25
16507,Fall,13,0,Sunday,0,Okay,0.26,0.2576,0.41,0.1642,37,158,195,2012-11-25
16508,Fall,14,0,Sunday,0,Okay,0.3,0.2879,0.42,0.2537,33,170,203,2012-11-25
16509,Fall,15,0,Sunday,0,Best,0.3,0.2879,0.42,0.2537,36,209,245,2012-11-25
16510,Fall,16,0,Sunday,0,Best,0.3,0.2879,0.39,0.2239,25,203,228,2012-11-25
16511,Fall,17,0,Sunday,0,Best,0.28,0.2727,0.41,0.1642,11,170,181,2012-11-25
